datetime,open,high,low,close,engulfing,star,signal,rsi,ema_20,target_amount,target_category
2025-08-09 05:05:00,3385.46,3386.0,3385.46,3386.0,0,0,0,38.16793893129501,3387.518778745921,0.0,0
2025-08-09 05:10:00,3385.99,3385.99,3378.99,3378.99,0,0,0,18.436578171088797,3386.7065141034523,0.0,0
2025-08-09 05:15:00,3378.99,3381.15,3376.93,3377.0,0,0,0,5.571635311140156,3385.782084188838,0.0,0
2025-08-09 05:20:00,3376.99,3383.06,3376.99,3380.0,2,0,2,22.04301075268667,3385.2314095041866,6.0,2
2025-08-09 05:25:00,3380.0,3386.0,3379.99,3386.0,0,0,0,42.61213720316573,3385.304608599026,0.0,0
2025-08-09 05:30:00,3385.99,3386.59,3385.99,3386.59,0,0,0,44.03945111492329,3385.42702682769,0.0,0
2025-08-09 05:35:00,3386.58,3386.89,3384.6,3384.81,0,0,0,40.93264248704633,3385.36826236791,0.0,0
2025-08-09 05:40:00,3384.81,3384.86,3384.81,3384.86,0,0,0,40.743702518993345,3385.3198564281092,0.0,0
2025-08-09 05:45:00,3384.86,3385.49,3384.85,3385.46,0,0,0,42.148437500000284,3385.333203434956,0.0,0
2025-08-09 05:50:00,3385.47,3385.64,3385.43,3385.61,0,0,0,42.463092463093474,3385.3595650125794,0.0,0
2025-08-09 05:55:00,3385.61,3386.67,3384.65,3385.68,0,0,0,48.266783677051485,3385.390082630429,0.0,0
2025-08-09 06:00:00,3385.67,3385.69,3385.45,3385.45,0,0,0,47.761842677096546,3385.3957890465786,0.0,0
2025-08-09 06:05:00,3385.45,3385.45,3382.43,3384.69,0,2,0,48.28646748681956,3385.3285710421424,0.0,0
2025-08-09 06:10:00,3384.69,3386.03,3384.56,3384.74,0,1,0,48.39982463831649,3385.2725166571763,0.0,0
2025-08-09 06:15:00,3384.52,3384.52,3383.88,3384.13,0,0,0,45.91524683267816,3385.163705546969,0.0,0
2025-08-09 06:20:00,3384.14,3384.46,3384.14,3384.46,0,0,0,66.87230104873703,3385.0966859710675,0.0,0
2025-08-09 06:25:00,3384.45,3385.22,3384.13,3384.13,0,1,0,74.50171821306002,3385.0046206404895,0.0,0
2025-08-09 06:30:00,3384.02,3384.02,3380.22,3381.31,0,0,0,54.5581071677105,3384.6527520080617,0.0,0
2025-08-09 06:35:00,3381.31,3383.48,3381.31,3383.48,0,0,0,38.04554079696348,3384.5410613406275,0.0,0
2025-08-09 06:40:00,3383.58,3384.98,3383.58,3384.55,0,0,0,40.7441016333936,3384.54191264152,0.0,0
2025-08-09 06:45:00,3384.54,3384.54,3383.65,3383.66,0,0,0,44.323790720631145,3384.4579209613753,0.0,0
2025-08-09 06:50:00,3383.66,3383.67,3383.66,3383.66,0,0,0,44.04761904761738,3384.381928488863,0.0,0
2025-08-09 06:55:00,3383.66,3383.66,3383.58,3383.59,0,0,0,40.209424083769456,3384.306506728019,0.0,0
2025-08-09 07:00:00,3383.58,3383.58,3383.38,3383.38,0,0,0,38.39750260145578,3384.218267992017,0.0,0
2025-08-09 07:05:00,3383.38,3383.39,3383.34,3383.34,0,0,0,37.78705636743309,3384.134623421349,0.0,0
2025-08-09 07:10:00,3383.35,3383.35,3383.29,3383.29,0,0,0,38.51063829787267,3384.0541830955062,0.0,0
2025-08-09 07:15:00,3383.07,3383.07,3382.8,3383.01,0,2,0,40.582959641256124,3383.95473708641,0.0,0
2025-08-09 07:20:00,3383.01,3383.01,3383.0,3383.0,0,0,0,40.20270270270406,3383.8638097448475,0.0,0
2025-08-09 07:25:00,3383.0,3383.76,3383.0,3383.62,2,0,0,47.13160854893026,3383.8405897691478,0.0,0
2025-08-09 07:30:00,3383.49,3383.49,3383.47,3383.47,0,0,0,44.31687715269701,3383.8052955054195,0.0,0
2025-08-09 07:35:00,3383.48,3383.48,3383.26,3383.32,0,0,0,45.2520515826499,3383.759076885856,0.0,0
2025-08-09 07:40:00,3383.31,3383.32,3383.27,3383.27,0,0,0,67.01388888888856,3383.712498134822,0.0,0
2025-08-09 07:45:00,3383.27,3383.27,3382.64,3383.13,0,2,0,45.30831099195834,3383.6570221219818,0.0,0
2025-08-09 07:50:00,3383.12,3383.8,3383.12,3383.76,2,0,0,37.99392097264481,3383.666829538936,0.0,0
2025-08-09 07:55:00,3383.75,3383.75,3383.74,3383.75,0,0,0,51.86721991701558,3383.6747505352278,0.0,0
2025-08-09 08:00:00,3383.75,3384.06,3383.75,3384.06,0,0,0,57.352941176472804,3383.711440960444,0.0,0
2025-08-09 08:05:00,3384.05,3384.06,3384.05,3384.05,0,0,0,58.64661654135454,3383.743684678497,0.0,0
2025-08-09 08:10:00,3384.06,3384.06,3383.8,3383.8,0,0,0,57.77777777777965,3383.74904804245,0.0,0
2025-08-09 08:15:00,3383.8,3383.8,3383.79,3383.79,0,0,0,58.42696629213119,3383.7529482288833,0.0,0
2025-08-09 08:20:00,3383.8,3383.8,3383.79,3383.79,0,0,0,59.54198473282482,3383.75647696899,0.0,0
2025-08-09 08:25:00,3383.79,3384.0,3383.79,3384.0,2,0,0,69.41176470587669,3383.77966963861,0.0,0
2025-08-09 08:30:00,3383.99,3384.0,3383.99,3384.0,0,0,0,69.68503937007902,3383.8006534825518,0.0,0
2025-08-09 08:35:00,3384.0,3384.0,3383.99,3384.0,0,0,0,59.8958333333358,3383.819638865166,0.0,0
2025-08-09 08:40:00,3383.99,3384.0,3383.8,3383.82,0,0,0,58.97435897436914,3383.8196732589595,0.0,0
2025-08-09 08:45:00,3383.86,3383.86,3380.95,3382.46,0,0,0,36.392405063290454,3383.6901805676303,0.0,0
2025-08-09 08:50:00,3382.45,3382.46,3382.45,3382.46,0,0,0,36.977491961416206,3383.57302051357,0.0,0
2025-08-09 08:55:00,3382.45,3382.45,3380.11,3380.89,0,0,0,25.3303964757706,3383.317494750373,0.0,0
2025-08-09 09:00:00,3380.95,3382.92,3380.95,3382.91,0,0,0,42.83305227655715,3383.278685726528,0.0,0
2025-08-09 09:05:00,3382.9,3383.33,3382.9,3383.32,0,0,0,46.603475513429615,3383.2826204192393,0.0,0
2025-08-09 09:10:00,3383.33,3383.75,3383.33,3383.75,0,0,0,47.59689922480673,3383.3271327602642,0.0,0
2025-08-09 09:15:00,3384.0,3386.12,3384.0,3386.12,0,0,0,61.74801362088317,3383.5931201164294,0.0,0
2025-08-09 09:20:00,3386.11,3386.12,3386.11,3386.12,0,0,0,63.55140186915654,3383.833775343436,0.0,0
2025-08-09 09:25:00,3386.12,3386.12,3386.11,3386.11,0,0,0,63.55140186915992,3384.0505586440613,0.0,0
2025-08-09 09:30:00,3386.12,3386.12,3385.47,3385.76,0,0,0,61.054994388329334,3384.2133625827223,0.0,0
2025-08-09 09:35:00,3385.75,3385.76,3385.75,3385.76,0,0,0,60.1149425287371,3384.3606613843676,0.0,0
2025-08-09 09:40:00,3385.75,3385.81,3385.75,3385.81,0,0,0,60.34285714285737,3384.4986936334753,0.0,0
2025-08-09 09:45:00,3385.81,3386.53,3385.81,3386.52,0,0,0,63.319238900634744,3384.6911990017156,0.0,0
2025-08-09 09:50:00,3386.6,3387.13,3386.6,3387.13,0,0,0,66.73407482305353,3384.923465763457,0.0,0
2025-08-09 09:55:00,3387.16,3387.48,3387.16,3387.48,0,0,0,78.26576576576676,3385.166945214556,0.0,0
2025-08-09 10:00:00,3387.49,3387.5,3387.32,3387.32,0,0,0,76.88053097345349,3385.371998051265,0.0,0
2025-08-09 10:05:00,3387.38,3390.0,3387.32,3388.85,0,0,0,94.22222222222689,3385.703236332097,0.0,0
2025-08-09 10:10:00,3388.84,3388.85,3388.62,3388.62,0,0,0,89.59778085992183,3385.9810233480875,0.0,0
2025-08-09 10:15:00,3388.63,3388.88,3388.62,3388.87,0,0,0,89.36170212766424,3386.256163981603,0.0,0
2025-08-09 10:20:00,3388.87,3388.88,3387.38,3387.71,1,0,0,75.44987146529967,3386.3946245547836,0.0,0
2025-08-09 10:25:00,3387.71,3387.71,3387.3,3387.35,0,0,0,60.658578856154385,3386.4856126924233,0.0,0
2025-08-09 10:30:00,3387.36,3387.36,3385.46,3386.05,0,0,0,49.50495049505148,3386.444125769335,0.0,0
2025-08-09 10:35:00,3386.06,3386.13,3386.06,3386.08,0,0,0,49.7884344146671,3386.4094471246367,0.0,0
2025-08-09 10:40:00,3386.08,3386.09,3385.94,3385.94,1,0,0,51.30813953488277,3386.3647378746714,0.0,0
2025-08-09 10:45:00,3385.9,3385.91,3385.9,3385.9,0,0,0,51.011560693640895,3386.320477124703,0.0,0
2025-08-09 10:50:00,3385.9,3385.93,3385.9,3385.93,0,0,0,50.86956521739067,3386.283288827112,0.0,0
2025-08-09 10:55:00,3385.93,3386.14,3385.93,3386.14,0,0,0,47.03124999999855,3386.2696422721488,0.0,0
2025-08-09 11:00:00,3386.13,3386.19,3386.05,3386.05,0,0,0,40.81632653061019,3386.2487239605157,0.0,0
2025-08-09 11:05:00,3386.05,3386.12,3386.05,3386.12,0,0,0,37.857142857137575,3386.2364645357047,0.0,0
