datetime,open,high,low,close,engulfing,star,nearest_support,nearest_resistance,dist_to_support,dist_to_resistance,signal,rsi,ema_20,target_amount,target_category
2025-07-11 17:00:00,3353.69995,3359.72998,3349.0,3349.9,0,0,3353.8,3366.24,-0.0014312123561333954,0.001933914397072019,0,79.40946625907198,3329.3249226368416,0.0,0
2025-07-11 21:00:00,3349.8,3354.76,3343.6,3344.5,0,0,3353.8,3366.24,-0.0030413262567834313,0.003410333190740875,0,70.14705135522283,3330.7701680999994,0.0,0
2025-07-12 01:00:00,3344.9,3354.6,3343.7,3348.4,0,0,3353.8,3366.24,-0.0030115093326973474,0.003457863966918542,0,71.44879964717609,3332.4491997095233,0.0,0
2025-07-12 05:00:00,3348.3,3350.4,3344.3,3348.0,0,0,3353.8,3342.05,-0.002832607788180571,-0.0024984665100761237,0,69.09522723760814,3333.9302283086163,0.0,0
2025-07-12 09:00:00,3347.6,3349.4,3344.8,3345.8,0,0,3353.8,3342.05,-0.0026835231677500146,-0.0021992489639592193,0,65.31429892785653,3335.0606827554147,0.0,0
2025-07-12 13:00:00,3345.9,3349.1,3344.8,3348.6,0,0,3353.8,3342.05,-0.0026835231677500146,-0.0021094837001240934,0,63.601718822004074,3336.3501415406135,0.0,0
2025-07-13 13:00:00,3348.0,3350.9,3345.4,3347.3,0,0,3353.8,3342.05,-0.002504621623233374,-0.002648075283134576,0,66.543257259802,3337.392985203412,0.0,0
2025-07-13 17:00:00,3346.6,3349.7,3346.6,3349.4,2,0,3353.8,3342.05,-0.002146818534200093,-0.002289014227794209,0,76.96918227669426,3338.5365104221346,0.0,0
2025-07-13 21:00:00,3356.92,3373.7,3356.92,3367.52002,0,0,3353.8,3366.24,0.0009302880314866393,-0.0022161224392794445,0,79.99729374595378,3341.2968446676455,0.0,0
2025-07-14 01:00:00,3367.23,3370.05,3349.0,3359.6,0,0,3353.8,3366.24,-0.0014312123561333954,-0.0011318266077286231,0,69.63901391137234,3343.040002318346,0.0,0
2025-07-14 05:00:00,3359.44,3375.02002,3354.5,3366.04004,0,0,3353.8,3366.24,0.0002087184686027247,-0.002608257284091494,0,71.53323527829374,3345.230482097551,0.0,0
2025-07-14 09:00:00,3366.20996,3374.55,3349.36,3350.06,1,0,3353.8,3366.24,-0.0013238714294233568,-0.0024686296877229194,1,59.0081883527583,3345.6904361834986,0.0,0
2025-07-14 13:00:00,3350.54,3359.02002,3341.1499,3345.5,0,0,3330.2,3366.24,0.003288060777130524,0.0021448203336660045,0,43.64209932248888,3345.672299404118,0.0,0
2025-07-14 17:00:00,3345.4,3351.72,3341.36011,3342.4,0,1,3330.2,3342.05,0.0033511831121254758,-0.00289343367095035,0,42.70901132913377,3345.360651841821,0.0,0
2025-07-14 21:00:00,3342.4,3349.28,3341.1,3347.53,2,0,3330.2,3342.05,0.0032730766920905925,-0.0021633428584252232,0,48.50661851551081,3345.567256428314,0.0,0
2025-07-15 01:00:00,3347.5,3361.33,3345.79,3360.13,0,0,3353.8,3366.24,-0.002388335619297578,0.001458600693949289,0,59.02945021913332,3346.954184387522,0.0,0
2025-07-15 05:00:00,3360.21,3365.51,3357.02,3360.93,0,0,3353.8,3366.24,0.0009601049555727234,0.00021685916631005619,0,57.50747871902398,3348.2852144458534,0.0,0
2025-07-15 09:00:00,3360.9,3366.24,3346.57007,3348.8999,0,0,3353.8,3366.24,-0.0021557427395789753,0.0,0,50.47323197190746,3348.3437559272006,0.0,0
2025-07-15 13:00:00,3349.07,3352.55005,3320.36011,3329.25,0,0,3330.2,3342.05,-0.002954744459792127,-0.003141799195104695,0,42.646413244738206,3346.525302981753,0.0,0
2025-07-15 17:00:00,3329.43994,3331.9,3324.6,3324.6,0,0,3330.2,3342.05,-0.0016815806858446669,0.0030370580930866057,0,39.50866636614815,3344.4371788882527,0.0,0
2025-07-15 21:00:00,3324.3,3332.58,3323.3,3330.65991,2,0,3330.2,3342.05,-0.0020719476307728174,0.00283359016172716,0,43.01658309134199,3343.1250580417523,0.0,0
2025-07-16 01:00:00,3330.57,3338.54,3325.18994,3338.3,0,0,3330.2,3342.05,-0.0015044321662361457,0.0010502535868703994,0,45.54860871163745,3342.6655287044427,0.0,0
2025-07-16 05:00:00,3338.3,3342.61,3335.69995,3342.0,0,0,3330.2,3342.05,0.0016515374451985928,-0.00016756182582545006,0,38.427354954330696,3342.6021450183052,0.0,0
2025-07-16 09:00:00,3341.92,3342.83,3331.13,3334.62988,0,0,3330.2,3342.05,0.00027926250675643836,-0.00023338968597110915,0,38.61996423304303,3341.8428816832284,0.0,0
2025-07-16 13:00:00,3334.77002,3377.18994,3319.92993,3347.0,0,0,3309.9,3366.24,0.0030302818816277514,-0.0032528696706118475,0,41.76755711764105,3342.3340358086352,0.0,0
2025-07-16 17:00:00,3347.0,3356.73999,3341.6,3344.7,0,1,3330.2,3366.24,0.0034232178247552976,0.0028221428062169505,0,47.37152442952266,3342.559365731622,0.0,0
2025-07-16 21:00:00,3344.7,3352.25,3338.8,3340.8999,0,0,3330.2,3342.05,0.0025824274818330322,-0.0030520189703923694,0,47.72723095594338,3342.4013213762296,0.0,0
2025-07-17 01:00:00,3340.73,3344.84009,3335.2,3342.73,0,0,3330.2,3342.05,0.0015014113266470484,-0.0008348438832453026,0,50.165114853892334,3342.4326241023027,0.0,0
2025-07-17 05:00:00,3342.67,3342.92,3325.19,3328.73,0,0,3330.2,3342.05,-0.0015044141493002713,-0.0002603192651216741,0,41.36032905749269,3341.127612283036,0.0,0
2025-07-17 09:00:00,3328.63,3332.46,3309.98999,3313.16992,0,0,3309.9,3342.05,2.7188132571963923e-05,0.0028694962672611555,0,28.990756306430853,3338.464974922747,0.0,0
2025-07-17 13:00:00,3313.52002,3339.93,3311.3999,3338.87988,0,0,3309.9,3342.05,0.0004531556844617051,0.0006343411977679404,0,41.933108012791145,3338.504489692009,0.0,0
2025-07-17 17:00:00,3339.11011,3341.02,3335.65,3337.6,0,0,3330.2,3342.05,0.0016365383460453646,0.00030819407250047125,0,45.513073114683884,3338.4183478165796,0.0,0
2025-07-17 21:00:00,3303.71,3343.89,3303.71,3339.92993,2,0,3309.9,3342.05,-0.0018701471343545288,-0.0005505602848550114,0,54.91708171313341,3338.5623080245246,0.0,0
2025-07-18 01:00:00,3340.08,3344.09,3332.0,3336.94,0,0,3330.2,3342.05,0.000540508077592992,-0.0006104037940784738,0,55.76957855519659,3338.407802498379,0.0,0
2025-07-18 05:00:00,3336.85,3350.43,3332.01001,3347.47,2,0,3330.2,3342.05,0.0005435139030689291,-0.0025074430364595544,2,57.54422548505606,3339.270868927105,0.0,0
2025-07-18 09:00:00,3347.44,3361.28003,3345.4,3359.94,0,0,3353.8,3366.24,-0.002504621623233374,0.0014734451494842569,0,59.30830998083101,3341.239357600714,0.0,0
2025-07-18 13:00:00,3360.11011,3360.31006,3345.8,3352.2,0,0,3353.8,3366.24,-0.002385353926888902,0.0017615915680403026,0,54.240098662938834,3342.2832283054076,0.0,0
2025-07-18 17:00:00,3353.78003,3353.82007,3346.3,3347.9,0,0,3353.8,3342.05,-0.0022362693064583456,-0.003521811463024201,0,55.660826157472826,3342.818158942988,0.0,0
2025-07-18 21:00:00,3347.6,3348.2,3344.5,3345.4,0,0,3353.8,3342.05,-0.002772973940008403,-0.0018401879086188525,0,49.25470453786189,3343.0640485674653,0.0,0
2025-07-19 01:00:00,3345.4,3347.5,3341.9,3345.7,0,0,3330.2,3342.05,0.003513302504354175,-0.001630735626337074,0,50.47465359306125,3343.31509156104,0.0,0
2025-07-19 05:00:00,3345.8,3351.9,3345.4,3350.6,0,0,3353.8,3342.05,-0.002504621623233374,-0.0029472928292514798,0,54.55660979700467,3344.0088923647504,0.0,0
2025-07-19 09:00:00,3350.7,3352.6,3347.3,3348.2,0,0,3353.8,3342.05,-0.0019381000655972328,-0.0031567451115332586,0,52.555841157695966,3344.4080454728696,0.0,0
2025-07-19 13:00:00,3348.2,3348.6,3347.8,3348.0,0,0,3353.8,3342.05,-0.0017890154451666764,-0.001959874927065641,0,60.3368981237806,3344.7501363802153,0.0,0
2025-07-20 13:00:00,3349.4,3352.8,3346.3,3350.0,0,0,3353.8,3342.05,-0.0022362693064583456,-0.003216588620756721,0,73.12003686140714,3345.250123391623,0.0,0
2025-07-20 17:00:00,3349.9,3352.4,3346.9,3347.3,0,0,3353.8,3342.05,-0.002057367761941705,-0.003096901602309932,0,57.43304965736102,3345.4453497352783,0.0,0
2025-07-20 21:00:00,3345.0,3354.62012,3345.0,3352.2,2,0,3353.8,3366.24,-0.0026238893195778463,0.0034518869718141725,0,62.11420006618021,3346.0886497604897,0.0,0
2025-07-21 01:00:00,3351.88,3358.68,3350.68,3357.81,0,0,3353.8,3366.24,-0.0009302880314867748,0.002245829174390402,0,64.06994782650881,3347.2049688309194,0.0,0
2025-07-21 05:00:00,3357.65,3370.75,3357.65,3365.86,0,0,3353.8,3366.24,0.001147951577315257,-0.0013397737535054597,0,71.0787172011664,3348.98163846607,0.0,0
2025-07-21 09:00:00,3365.91,3388.58,3363.0,3387.17,0,0,3353.8,3389.58,0.0027431570159221833,0.000295021802111176,0,75.0062988158229,3352.618625278825,0.0,0
2025-07-21 13:00:00,3387.38,3401.3999,3383.56,3395.63989,0,0,3383.24,3389.58,9.458388999898433e-05,-0.003487128198773878,0,73.6799828176986,3356.715888585604,0.0,0
2025-07-21 17:00:00,3395.6499,3399.8501,3391.6499,3397.33,0,0,3383.24,3389.58,0.002485753301568942,-0.003029903409862043,0,82.547237847974,3360.583899196499,0.0,0
2025-07-21 21:00:00,3397.33,3402.53,3390.4,3394.3,1,0,3383.24,3389.58,0.002116314538726283,-0.00382053233733981,0,84.08756979136112,3363.79495641588,0.0,0
2025-07-22 01:00:00,3394.23,3395.96997,3385.22998,3391.03,0,0,3383.24,3389.58,0.0005881876544378428,-0.0018851804648364033,0,83.14688362632629,3366.388770090558,0.0,0
2025-07-22 05:00:00,3391.25,3391.88,3383.24,3388.92,0,0,3383.24,3389.58,0.0,-0.0006785501448557586,0,80.59173272933225,3368.5346015105047,0.0,0
2025-07-22 09:00:00,3388.88,3407.89,3384.59,3407.7,2,0,3383.24,3389.58,0.0003990257859331185,-0.0054018491966556165,2,83.77898722195962,3372.264639461885,11.089300714285855,2
2025-07-22 13:00:00,3407.63,3432.90991,3405.12012,3432.25,0,0,3383.24,3434.2,0.0064672089476360715,0.00037565954225145996,0,89.39720633730235,3377.9775309417055,0.0,0
2025-07-22 17:00:00,3432.26001,3433.43994,3426.25,3427.09,0,0,3430.0,3434.2,-0.0010932944606413995,0.00022132083163462003,0,85.42506494669924,3382.6549089472574,0.0,0
2025-07-22 21:00:00,3427.08,3437.79004,3426.24,3428.93994,0,1,3430.0,3434.2,-0.0010962099125365068,-0.0010453788364102395,1,85.40544603809471,3387.0630071427568,0.0,0
2025-07-23 01:00:00,3428.64,3430.70996,3418.0,3423.56,0,0,3430.0,3434.2,-0.003498542274052478,0.001016259973210553,0,83.40052564876555,3390.538911224399,0.0,0
2025-07-23 05:00:00,3423.65,3429.67,3416.28,3427.59,0,0,3430.0,3434.2,-0.003999999999999942,0.0013190845029409312,0,83.2730513970004,3394.0675863458846,0.0,0
2025-07-23 09:00:00,3427.6,3432.44,3420.0,3421.06,1,0,3430.0,3434.2,-0.0029154518950437317,0.0005124919923125513,1,77.69024886463404,3396.6382924081813,14.614272857143078,1
2025-07-23 13:00:00,3421.07,3421.07,3386.11,3389.8,0,0,3383.24,3434.2,0.0008482992634280588,0.003823306738104844,0,58.71053009215263,3395.987026464545,0.0,0
2025-07-23 17:00:00,3390.0,3400.0,3388.61,3389.03,0,1,3383.24,3389.58,0.001587235904044746,-0.0030741271779984756,0,50.79568870193917,3395.324452515541,0.0,0
2025-07-23 21:00:00,3389.03,3396.34,3388.14,3395.51,2,0,3383.24,3389.58,0.0014483158156087335,-0.001994347382271614,2,49.943472011791584,3395.3421237045372,-14.473565714285542,1
2025-07-24 01:00:00,3395.51,3395.9,3380.0,3384.39,1,0,3383.24,3389.58,-0.0009576618862391619,-0.0018645377893426807,0,44.79568352221705,3394.2990643041053,0.0,0
2025-07-24 05:00:00,3384.39,3384.39,3371.6,3373.97,0,0,3383.24,3389.58,-0.003440488998711257,0.0015311631529570198,0,42.28227981074758,3392.3629629418097,0.0,0
2025-07-24 09:00:00,3373.97,3373.97,3360.01,3361.18,0,0,3353.8,3366.24,0.001851630985747521,-0.0022963306240790966,0,39.4321230039988,3389.3931569473516,0.0,0
2025-07-24 13:00:00,3361.17,3379.61,3359.33,3373.4,0,0,3353.8,3389.58,0.0016488759019618775,0.002941367367048366,0,44.87246851259566,3387.869999142842,0.0,0
2025-07-24 17:00:00,3367.01001,3373.35,3366.38989,3370.59,0,0,3353.8,3366.24,0.0037539179438248376,-0.002112148866391026,0,36.293110402402895,3386.2242849387617,0.0,0
2025-07-24 21:00:00,3370.59,3373.55005,3365.33008,3372.17,0,0,3353.8,3366.24,0.0034379152006678983,-0.002171577189980526,0,23.27399281920964,3384.8857816112604,0.0,0
2025-07-25 01:00:00,3372.41992,3372.72998,3357.86,3360.94995,1,0,3353.8,3366.24,0.0012105671178961016,-0.0019279611673559483,0,22.0833660799903,3382.6061786006644,0.0,0
2025-07-25 05:00:00,3360.98,3368.0,3344.43,3345.6,0,0,3353.8,3366.24,-0.0027938457868687296,-0.0005228385379533897,0,18.422257542705907,3379.0817806386963,0.0,0
2025-07-25 09:00:00,3345.36,3352.16,3336.57,3340.87012,0,0,3330.2,3342.05,0.0019127980301484433,-0.0030250893912418045,0,18.513458393230025,3375.442574863582,0.0,0
2025-07-25 13:00:00,3340.5,3347.53003,3326.32007,3340.23,0,0,3330.2,3342.05,-0.0011650741697194174,-0.0016397211292469337,0,15.853658536585456,3372.088996305146,0.0,0
2025-07-25 17:00:00,3340.2,3347.17,3329.70996,3347.17,2,0,3330.2,3342.05,-0.00014715032130192804,-0.0015319938361185172,2,21.210940543910368,3369.715758561799,0.0,0
2025-07-25 21:00:00,3347.16,3358.44,3345.6,3353.7,0,0,3353.8,3366.24,-0.0024449877750612058,0.002317125338656699,0,32.57722007721996,3368.19044822258,0.0,0
2025-07-26 01:00:00,3353.7,3357.57,3351.05,3354.37,0,0,3353.8,3366.24,-0.00081996541236806,0.002575573934122231,0,33.25603864734292,3366.874215058525,0.0,0
2025-07-26 05:00:00,3354.37,3356.81,3351.03,3352.01,1,0,3353.8,3366.24,-0.0008259287971852769,0.002801345120965777,0,28.11430871402699,3365.4585755291414,0.0,0
2025-07-26 09:00:00,3352.0,3357.96,3349.67,3353.14,0,0,3353.8,3366.24,-0.0012314389647564282,0.0024597176671894297,0,32.5204161539321,3364.2853778596996,0.0,0
2025-07-26 13:00:00,3353.15,3354.96,3352.95,3352.96,0,1,3353.8,3366.24,-0.0002534438547320543,0.003350919720518961,0,36.727732154137726,3363.20677044449,0.0,0
2025-07-27 21:00:00,3348.18,3349.59,3340.0,3347.26,0,2,3330.2,3342.05,0.002942766200228269,-0.0022561002977214474,0,40.34138218151554,3361.6880304021574,0.0,0
2025-07-28 01:00:00,3347.26,3351.53,3339.0,3344.4,0,0,3330.2,3342.05,0.0026424839348988594,-0.002836582337188258,0,26.874003189792262,3360.0415513162375,0.0,0
2025-07-28 05:00:00,3344.4,3351.01,3340.63,3341.59,0,1,3330.2,3342.05,0.0031319440273858304,-0.0026809892132074733,0,26.874003189792262,3358.284260714691,0.0,0
2025-07-28 09:00:00,3341.59,3348.84,3332.0,3333.61,0,0,3330.2,3342.05,0.000540508077592992,-0.002031687138133769,0,22.09840810419645,3355.9343311228154,0.0,0
2025-07-28 13:00:00,3333.61,3335.59,3312.0,3318.93,0,0,3309.9,3342.05,0.0006344602555968183,0.0019329453479152126,0,21.04466720277462,3352.410109111119,0.0,0
2025-07-28 17:00:00,3318.93,3325.36,3316.67,3322.01,0,0,3309.9,3321.34,0.0020453790144717306,-0.0012103548567746697,0,30.436224912920977,3349.5148606243456,0.0,0
2025-07-28 21:00:00,3322.01,3328.0,3318.39,3320.79,0,0,3309.9,3321.34,0.0025650321761986105,-0.002005214762716209,0,32.317649205390794,3346.779159612503,0.0,0
2025-07-29 01:00:00,3320.79,3329.91,3318.74,3325.5,2,0,3309.9,3321.34,0.0026707755521313908,-0.0025802838613329885,0,37.896466721446146,3344.7525729827407,0.0,0
2025-07-29 05:00:00,3325.0,3335.0,3321.01,3333.43,0,0,3330.2,3342.05,-0.0027595940183771546,0.0021094837001242295,0,38.89068564036197,3343.67423269867,0.0,0
2025-07-29 09:00:00,3333.42,3333.43,3322.85,3330.61,0,2,3330.2,3342.05,-0.002207074650171134,0.0025792552475278185,0,30.139342852227912,3342.4300200607013,0.0,0
2025-07-29 13:00:00,3330.37,3337.27,3320.53,3331.4,0,0,3330.2,3342.05,-0.002903729505735277,0.0014302598704388624,0,30.283261802575126,3341.3795419596822,0.0,0
2025-07-29 17:00:00,3331.4,3338.09,3331.39,3334.24,0,0,3330.2,3342.05,0.0003573358957420139,0.0011849014826229517,0,34.871445598501126,3340.6995855825694,0.0,0
2025-07-29 21:00:00,3334.23,3340.28,3332.84,3338.07,0,0,3330.2,3342.05,0.0007927451804697398,0.0005296150566269152,0,37.73400618590295,3340.44914886042,0.0,0
2025-07-30 01:00:00,3338.18,3339.91,3331.39,3334.0,1,0,3330.2,3342.05,0.0003573358957420139,0.0006403255486902731,1,35.48683404776497,3339.8349442070466,12.124285714285634,1
2025-07-30 05:00:00,3334.2,3338.68,3330.22,3337.75,0,0,3330.2,3342.05,6.005645306582731e-06,0.0010083631304140708,0,42.4964494240176,3339.6363780920897,0.0,0
2025-07-30 09:00:00,3337.76,3339.42,3319.0,3320.6,1,0,3309.9,3342.05,0.002749327774252971,0.0007869421462874909,1,34.6767962915272,3337.823389702367,12.366428571428514,1
2025-07-30 13:00:00,3320.4,3323.88,3302.66,3313.12,0,0,3309.9,3321.34,-0.0021873772621530067,-0.0007647515761710525,0,32.70982630875746,3335.470685921189,0.0,0
2025-07-30 17:00:00,3313.12,3317.49,3283.0,3291.98,0,0,3282.8999,3321.34,3.0491334810455636e-05,0.0011591706961649104,0,28.201905958739232,3331.328715833457,0.0,0
2025-07-30 21:00:00,3292.2,3302.52,3288.88,3301.84,0,0,3282.8999,3321.34,0.001821590722275821,0.005666387662810842,0,40.57571412815728,3328.520266706461,0.0,0
2025-07-31 01:00:00,3301.41,3310.05,3298.8,3305.99,0,0,3309.9,3321.34,-0.0033535756367261576,0.0033992304310910544,0,41.26880313930648,3326.374527020131,0.0,0
2025-07-31 05:00:00,3306.0,3321.34,3302.83,3316.18,0,0,3309.9,3321.34,-0.0021360161938427636,0.0,0,47.711250124118685,3325.4036196848806,0.0,0
2025-07-31 09:00:00,3316.17,3318.61,3303.19,3316.4,0,2,3309.9,3321.34,-0.0020272515785975517,0.0008219574027350462,0,45.271253377676196,3324.5461320958443,0.0,0
2025-07-31 13:00:00,3316.31,3316.82,3299.07,3305.4,0,0,3309.9,3321.34,-0.003272002175292283,0.0013608965056272414,0,35.88478195185833,3322.722690943859,0.0,0
2025-07-31 17:00:00,3305.4,3308.32,3294.4,3299.41,0,0,3282.8999,3321.34,0.0035030309635698006,0.003920104536120957,0,34.774546164356764,3320.5024346634914,0.0,0
2025-07-31 21:00:00,3299.42,3302.21,3293.34,3295.75,0,0,3282.8999,3321.34,0.003180145699843074,0.00575972348509942,0,33.07699610747177,3318.145059933635,0.0,0
2025-08-01 01:00:00,3295.75,3302.99,3289.05,3300.61,2,0,3282.8999,3321.34,0.001873374207967868,0.005524878512889486,0,34.33628318584098,3316.4750542256697,0.0,0
2025-08-01 05:00:00,3300.64,3306.39,3290.0,3298.86,0,0,3282.8999,3321.34,0.0021627525103644226,0.004501195300691972,0,31.3764605300656,3314.797430013701,0.0,0
2025-08-01 09:00:00,3298.86,3342.6,3295.56,3341.4,2,0,3282.8999,3342.05,0.0038563771012329853,-0.0001645696503642157,0,52.57409211075556,3317.3310081076343,0.0,0
2025-08-01 13:00:00,3341.41,3360.0,3336.82,3346.02,0,1,3330.2,3366.24,0.0019878685964807956,0.0018537002709253594,1,52.85941497821727,3320.0632930497645,-19.71714285714279,2
2025-08-01 17:00:00,3346.02,3362.0,3345.12,3361.89,0,0,3353.8,3366.24,-0.0025881090106745453,0.0012595655687056722,0,64.40382334472895,3324.046788949787,0.0,0
2025-08-01 21:00:00,3361.89,3366.0,3359.2,3365.99,0,0,3353.8,3366.24,0.0016101139006499004,7.129616426629763e-05,0,68.88888888888889,3328.0413804783784,0.0,0
2025-08-02 01:00:00,3365.98,3369.98,3357.97,3361.67,0,0,3353.8,3366.24,0.0012433657343907264,-0.0011110318931508855,0,78.29935840168937,3331.2441061471045,0.0,0
2025-08-02 05:00:00,3361.68,3365.14,3355.58,3364.22,0,0,3353.8,3366.24,0.0005307412487327047,0.000326774086220801,0,76.92971852875154,3334.384667466428,0.0,0
2025-08-02 09:00:00,3364.22,3367.26,3360.4,3360.4,1,0,3353.8,3366.24,0.001967916989683317,-0.0003030086981321702,1,73.55615204779662,3336.8623181839107,0.0,0
2025-08-02 13:00:00,3360.4,3365.4,3360.0,3361.38,0,1,3353.8,3366.24,0.001848649293338845,0.0002495365749321768,1,71.26458411742594,3339.1973354997285,0.0,0
2025-08-03 21:00:00,3368.63,3368.8,3353.38,3353.8,1,0,3353.8,3366.24,-0.00012523108116168906,-0.0007604924188413186,0,66.4554734248506,3340.588065452135,0.0,0
2025-08-04 01:00:00,3353.8,3365.21,3348.8,3362.79,0,0,3353.8,3366.24,-0.0014908462043055637,0.0003059793716430633,0,75.70545552270917,3342.7025354090747,0.0,0
2025-08-04 05:00:00,3362.78,3364.81,3356.12,3361.53,0,0,3353.8,3366.24,0.0006917526387976948,0.0004248063120870278,0,79.05519176800811,3344.4956272748773,0.0,0
2025-08-04 09:00:00,3361.53,3373.2,3357.4,3372.22,2,0,3353.8,3366.24,0.0010734092670999788,-0.0020675887637245224,2,83.56008075133903,3347.136043724889,0.0,0
2025-08-04 13:00:00,3372.22,3384.39,3371.48,3374.14,0,1,3383.24,3389.58,-0.003475957957460826,0.0015311631529570198,1,83.12460582034467,3349.7078490844233,0.0,0
2025-08-04 17:00:00,3374.14,3380.25,3374.0,3378.96,0,0,3383.24,3389.58,-0.0027311098237192107,0.002752553413697251,0,85.11309836927987,3352.49376821924,0.0,0
2025-08-04 21:00:00,3378.97,3381.19,3368.97,3380.48,0,2,3383.24,3389.58,-0.004217850344640044,0.002475232919712729,0,76.75246440306744,3355.1591236269314,0.0,0
2025-08-05 01:00:00,3380.49,3389.58,3373.91,3374.81,1,0,3383.24,3389.58,-0.0027577115427814543,0.0,1,69.4290727493593,3357.030635662462,11.491428571428514,1
2025-08-05 05:00:00,3374.8,3375.18,3367.29,3367.29,0,0,3353.8,3366.24,0.004022303059216346,-0.0026557821189220183,0,54.10708853057516,3358.0077179803225,0.0,0
2025-08-05 09:00:00,3367.29,3367.79,3353.8,3367.54,0,2,3353.8,3366.24,0.0,-0.0004604543942203117,2,51.25222168363243,3358.9155543631487,11.362857142857138,2
2025-08-05 13:00:00,3367.54,3393.62,3367.5,3381.19,0,0,3353.8,3389.58,0.00408491859979719,-0.0011918880805291403,0,63.70401572591988,3361.036930138087,0.0,0
2025-08-05 17:00:00,3381.19,3383.0,3376.52,3379.58,0,0,3383.24,3389.58,-0.0019862616899775955,0.0019412434578915169,0,60.92771770062627,3362.8029367916024,0.0,0
2025-08-05 21:00:00,3379.59,3385.25,3379.4,3382.39,0,0,3383.24,3389.58,-0.0011350066799871398,0.0012774444031413707,0,65.8726721524469,3364.6683713828784,0.0,0
2025-08-06 01:00:00,3382.39,3382.92,3375.8,3375.84,1,0,3383.24,3389.58,-0.0021990754424751425,0.0019648452020603895,1,59.660609299839784,3365.7323360130804,12.20142857142855,1
2025-08-06 05:00:00,3375.84,3381.35,3368.4,3368.76,0,0,3353.8,3389.58,0.004353270916572219,0.002428029431374984,0,60.06187785848815,3366.0206849642154,0.0,0
2025-08-06 09:00:00,3368.76,3371.6,3362.51,3370.01,0,0,3353.8,3366.24,0.002597054087900303,-0.0015922810019487997,0,55.42042042042065,3366.4006197295284,0.0,0
2025-08-06 13:00:00,3370.01,3381.27,3366.23,3377.01,0,0,3353.8,3389.58,0.003706243663903583,0.0024516311755438565,0,60.69947470279243,3367.4110368981446,0.0,0
2025-08-06 17:00:00,3377.01,3378.0,3368.49,3371.53,0,0,3353.8,3389.58,0.004380106148249627,0.003416352468447397,0,49.48607180098346,3367.8033190983215,0.0,0
2025-08-06 21:00:00,3371.54,3376.19,3368.36,3375.92,0,0,3353.8,3366.24,0.004341344146937785,-0.002955820143543025,0,51.278735632184045,3368.5763363270526,0.0,0
2025-08-07 01:00:00,3375.91,3383.24,3374.2,3378.13,0,1,3383.24,3389.58,-0.0026719948924699296,0.001870438225384899,1,49.380504552918396,3369.4862090578094,-11.342857142857156,2
2025-08-07 05:00:00,3378.14,3394.98,3375.0,3379.98,0,1,3383.24,3389.58,-0.002435535167472536,-0.0015931177314003773,1,49.62863933452168,3370.4856177189704,0.0,0
2025-08-07 09:00:00,3379.86,3386.19,3374.16,3378.73,0,0,3383.24,3389.58,-0.0026838178787197855,0.001000123909156849,0,53.11605723370437,3371.27079698383,0.0,0
2025-08-07 13:00:00,3378.73,3387.93,3376.1,3383.41,2,0,3383.24,3389.58,-0.0021104030456012206,0.0004867859734834673,0,63.41991341991344,3372.4269115567986,0.0,0
2025-08-07 17:00:00,3383.4,3393.57,3381.84,3389.29,0,0,3383.24,3389.58,-0.0004138045187452372,-0.001177136990423662,0,66.55503120718537,3374.0329199799608,0.0,0
2025-08-07 21:00:00,3389.03,3397.81,3382.99,3387.6,0,0,3383.24,3389.58,-7.38936640616687e-05,-0.002428029431374984,0,55.965010236366936,3375.325022839012,0.0,0
2025-08-08 01:00:00,3387.55,3393.6,3380.69,3390.6,2,0,3383.24,3389.58,-0.0007537153734289401,-0.0011859876444869223,2,59.99637155297541,3376.77978256863,-11.409285714285488,1
2025-08-08 05:00:00,3390.43,3394.63,3386.67,3390.21,0,0,3383.24,3389.58,0.0010138210709261805,-0.0014898601006614926,0,57.41935483870992,3378.058850895427,0.0,0
2025-08-08 09:00:00,3390.2,3394.99,3377.77,3383.99,0,0,3383.24,3389.58,-0.001616793369669252,-0.0015960679494214194,0,57.781172426961675,3378.6237222387194,0.0,0
2025-08-08 13:00:00,3383.97,3390.5,3377.28,3389.5,0,0,3383.24,3389.58,-0.001761624951230058,-0.0002714200579423034,0,70.41338582677136,3379.6595582159844,0.0,0
2025-08-08 17:00:00,3389.5,3390.0,3375.19,3387.21,0,2,3383.24,3389.58,-0.0023793759827856515,-0.0001239091568867154,2,66.5895061728393,3380.3786479097002,0.0,0
2025-08-08 21:00:00,3387.21,3388.88,3383.96,3385.16,0,0,3383.24,3389.58,0.00021281375249768112,0.00020651526147776956,0,58.69055235657878,3380.834014775443,0.0,0
2025-08-09 01:00:00,3385.16,3393.8,3375.0,3385.47,0,0,3383.24,3389.58,-0.002435535167472536,-0.001244992004909238,0,66.7066155321183,3381.2755371777816,0.0,0
2025-08-09 05:00:00,3385.47,3386.89,3376.93,3380.89,1,0,3383.24,3389.58,-0.0018650760809165018,0.0007936086476790796,1,55.929372464805255,3381.238819351326,0.0,0
2025-08-09 09:00:00,3380.95,3390.0,3380.95,3388.59,0,0,3383.24,3389.58,-0.0006768659628048746,-0.0001239091568867154,0,61.033755274261516,3381.938931794057,0.0,0
2025-08-09 13:00:00,3388.58,3389.32,3387.4,3389.32,0,0,3383.24,3389.58,0.0012295905699862585,7.6705668548836e-05,0,60.09075194468454,3382.6418906708136,0.0,0
